pattern_id,family_id,profile_id,context_key,helps,worsens,confidence_level,usage_count,last_seen,created_at,updated_at
806bd7f3-06d0-4f7c-8497-06e4144fb6cf,a7eb8db6-ba83-4260-a5a0-2ddecaf68260,8a4fe204-9c81-4b6c-a6c8-e14ed232c1f5,transicion_rigidez,"[""mismo cierre"", ""anticipación"", ""pausa breve"", ""menos palabras""]","[""presión escolar"", ""preguntar demasiado"", ""forzar explicación""]",0.28,2,2026-05-29T01:00:00,2026-05-07T01:00:00,2026-05-29T01:00:00
1f54b6fc-50e3-4a5b-9ad2-6b1e8956ed9b,a7eb8db6-ba83-4260-a5a0-2ddecaf68260,8a4fe204-9c81-4b6c-a6c8-e14ed232c1f5,sobrecarga_cuidador,"[""mismo cierre"", ""una sola indicación""]","[""apurar demasiado""]",0.24,1,2026-05-27T23:03:00,2026-04-21T23:03:00,2026-05-27T23:03:00
03f955aa-5f8f-4144-8902-3ce44cdbc439,a7eb8db6-ba83-4260-a5a0-2ddecaf68260,8a4fe204-9c81-4b6c-a6c8-e14ed232c1f5,sobrecarga_sensorial,"[""dar tiempo"", ""bajar luces"", ""mismo cierre"", ""menos palabras""]","[""gritar"", ""preguntar demasiado"", ""corregir en el pico""]",0.28,2,2026-05-28T21:00:00,2026-05-06T21:00:00,2026-05-28T21:00:00
26fdacca-40e6-4447-8394-1c99feaa06ca,a7eb8db6-ba83-4260-a5a0-2ddecaf68260,8a4fe204-9c81-4b6c-a6c8-e14ed232c1f5,disfuncion_ejecutiva,"[""menos palabras"", ""pausa breve"", ""una sola indicación"", ""menos ruido""]","[""pantallas tarde"", ""apurar demasiado"", ""preguntar demasiado"", ""muchas instrucciones""]",0.32,3,2026-05-29T21:00:00,2026-04-27T21:00:00,2026-05-29T21:00:00
f5c698bb-6cda-43ce-a5e2-5f27087b755e,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,sueno_regulacion,"[""dar tiempo"", ""menos ruido"", ""validación"", ""mismo cierre""]","[""pantallas tarde"", ""gritar"", ""demasiado ruido"", ""muchas instrucciones""]",0.32,3,2026-05-26T21:00:00,2026-03-12T21:00:00,2026-05-26T21:00:00
51bd6bb4-273d-484b-b18b-06c3c8d30f05,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,transicion_rigidez,"[""una sola indicación""]","[""pantallas tarde""]",0.24,1,2026-02-26T22:32:00,2025-12-13T22:32:00,2026-02-26T22:32:00
b57b616a-faa1-40f2-86d8-6fdc3b22684b,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,crisis_activa,"[""pausa breve"", ""bajar luces"", ""menos ruido"", ""dar tiempo""]","[""demasiado ruido"", ""gritar"", ""cambio brusco"", ""forzar explicación""]",0.32,3,2026-05-29T10:52:00,2026-03-15T10:52:00,2026-05-29T10:52:00
b9ecc4cd-22f5-425c-acd7-8109b68b66ce,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,sobrecarga_sensorial,"[""validación"", ""microacciones"", ""dar tiempo"", ""anticipación""]","[""forzar explicación"", ""preguntar demasiado"", ""demasiado ruido"", ""cambio brusco""]",0.4,5,2026-05-28T21:00:00,2026-04-23T21:00:00,2026-05-28T21:00:00
c13d4226-1c39-40ed-84c7-62c020ce51a8,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,disfuncion_ejecutiva,"[""microacciones"", ""validación"", ""menos ruido"", ""mismo cierre""]","[""cambio brusco"", ""demasiado ruido"", ""preguntar demasiado"", ""corregir en el pico""]",0.36,4,2026-05-31T04:00:00,2026-04-02T04:00:00,2026-05-31T04:00:00
9013e31d-1d36-4c06-ae3a-121248433727,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,sobrecarga_cuidador,"[""menos ruido"", ""dar tiempo"", ""microacciones"", ""una sola indicación""]","[""pantallas tarde"", ""gritar"", ""apurar demasiado"", ""demasiado ruido""]",0.32,3,2026-05-30T21:00:00,2026-04-02T21:00:00,2026-05-30T21:00:00
7e71b562-f94d-4d6c-9480-d04919c3509e,1249a9c0-e28c-4ad2-9e76-7ac056f658c8,becf7357-95f2-4370-86a3-a9c94b16af99,apoyo_general,"[""validación"", ""mismo cierre"", ""una sola indicación"", ""microacciones""]","[""forzar explicación"", ""gritar"", ""presión escolar"", ""demasiado ruido""]",0.36,4,2026-05-31T21:00:00,2026-04-23T21:00:00,2026-05-31T21:00:00
41b83f68-d548-44d0-97f3-9f6b43ee56b3,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,sueno_regulacion,"[""una sola indicación"", ""menos palabras"", ""mismo cierre"", ""dar tiempo""]","[""cambio brusco"", ""apurar demasiado"", ""preguntar demasiado"", ""muchas instrucciones""]",0.4,5,2026-05-31T21:00:00,2026-05-01T21:00:00,2026-05-31T21:00:00
4ffc14a4-176a-47bc-a2a7-b8c4ce259e47,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,sobrecarga_sensorial,"[""bajar luces"", ""menos ruido""]","[""preguntar demasiado"", ""muchas instrucciones"", ""apurar demasiado""]",0.28,2,2026-05-07T16:41:00,2026-04-17T16:41:00,2026-05-07T16:41:00
63f26a6b-724a-4c28-a0db-1d5b022e1059,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,transicion_rigidez,"[""anticipación"", ""pausa breve"", ""bajar luces"", ""dar tiempo""]","[""forzar explicación"", ""presión escolar"", ""gritar"", ""preguntar demasiado""]",0.32,3,2026-05-30T21:00:00,2026-04-27T21:00:00,2026-05-30T21:00:00
5d369667-e29c-4093-ac88-6cceb71e19f9,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,crisis_activa,"[""anticipación"", ""dar tiempo"", ""bajar luces"", ""microacciones""]","[""corregir en el pico"", ""pantallas tarde"", ""demasiado ruido"", ""muchas instrucciones""]",0.4,5,2026-05-30T02:00:00,2026-03-29T02:00:00,2026-05-30T02:00:00
3421435e-5c1f-4402-8717-b22f94b06d54,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,apoyo_general,"[""menos ruido"", ""una sola indicación"", ""menos palabras"", ""validación""]","[""muchas instrucciones"", ""preguntar demasiado"", ""cambio brusco"", ""corregir en el pico""]",0.32,3,2026-05-27T21:00:00,2026-03-08T21:00:00,2026-05-27T21:00:00
805e87ec-78d5-48c5-a08b-202abd8e2e5b,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,disfuncion_ejecutiva,"[""menos palabras"", ""microacciones"", ""bajar luces"", ""mismo cierre""]","[""preguntar demasiado"", ""corregir en el pico"", ""cambio brusco"", ""demasiado ruido""]",0.36,4,2026-05-30T21:00:00,2026-03-31T21:00:00,2026-05-30T21:00:00
663c7202-0d29-482d-a30e-f0208295b793,bd5312f4-3bfe-4881-b458-0c90eddbc8fd,7972f859-1772-40eb-8316-d2faeb5edd70,sobrecarga_cuidador,"[""validación""]","[""apurar demasiado"", ""demasiado ruido""]",0.24,1,2026-05-26T21:00:00,2026-03-15T21:00:00,2026-05-26T21:00:00
78826979-288f-4134-a9df-945dfce981e2,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,sueno_regulacion,"[""bajar luces"", ""dar tiempo"", ""menos ruido"", ""mismo cierre""]","[""forzar explicación"", ""corregir en el pico"", ""gritar"", ""presión escolar""]",0.4,5,2026-05-31T00:00:00,2026-04-02T00:00:00,2026-05-31T00:00:00
dc649def-8413-446c-8603-c915c3b43870,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,crisis_activa,"[""anticipación"", ""dar tiempo"", ""menos ruido"", ""mismo cierre""]","[""demasiado ruido"", ""preguntar demasiado"", ""pantallas tarde"", ""muchas instrucciones""]",0.44,6,2026-05-31T02:00:00,2026-05-09T02:00:00,2026-05-31T02:00:00
c72b82ad-1ab5-49bf-906c-1091bcbd0e00,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,sobrecarga_sensorial,"[""menos palabras"", ""anticipación"", ""validación"", ""microacciones""]","[""presión escolar"", ""demasiado ruido"", ""corregir en el pico"", ""preguntar demasiado""]",0.4,5,2026-05-31T05:00:00,2026-03-22T05:00:00,2026-05-31T05:00:00
6d64f436-d2b5-4c4e-a4d9-e73cdba54194,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,disfuncion_ejecutiva,"[""menos palabras"", ""una sola indicación"", ""anticipación""]","[""demasiado ruido"", ""muchas instrucciones"", ""presión escolar""]",0.28,2,2026-05-31T21:00:00,2026-05-06T21:00:00,2026-05-31T21:00:00
bbcd2798-e511-4089-afac-7ab0ec2c8f95,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,sobrecarga_cuidador,"[""una sola indicación"", ""anticipación""]","[""demasiado ruido""]",0.24,1,2026-05-22T15:57:00,2026-03-09T15:57:00,2026-05-22T15:57:00
c13ebcae-2320-4aeb-b218-e5691d6671fa,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,transicion_rigidez,"[""bajar luces"", ""pausa breve"", ""una sola indicación"", ""menos ruido""]","[""cambio brusco"", ""muchas instrucciones""]",0.28,2,2026-05-28T23:00:00,2026-03-28T23:00:00,2026-05-28T23:00:00
e4d1c6b6-ac04-4463-9645-da2574290205,c44f22b4-63a7-4060-a21b-82e9ac119271,37ac473f-9e51-44db-8023-8b68cef59f35,apoyo_general,"[""microacciones"", ""mismo cierre"", ""anticipación""]","[""preguntar demasiado"", ""forzar explicación"", ""apurar demasiado"", ""demasiado ruido""]",0.28,2,2026-05-29T23:00:00,2026-03-11T23:00:00,2026-05-29T23:00:00
def7491c-1777-4d80-9342-29cd68e1532b,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,sobrecarga_cuidador,"[""validación"", ""microacciones"", ""bajar luces""]","[""demasiado ruido"", ""muchas instrucciones"", ""corregir en el pico"", ""pantallas tarde""]",0.32,3,2026-05-26T21:00:00,2026-03-24T21:00:00,2026-05-26T21:00:00
af54b270-3c8f-4407-aedf-7f14ee6c9be7,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,sueno_regulacion,"[""dar tiempo"", ""microacciones"", ""pausa breve"", ""validación""]","[""pantallas tarde"", ""presión escolar"", ""preguntar demasiado"", ""corregir en el pico""]",0.32,3,2026-05-30T21:00:00,2026-04-11T21:00:00,2026-05-30T21:00:00
406b1fcc-b37d-4314-9069-61c25f9d4a0a,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,disfuncion_ejecutiva,"[""mismo cierre""]","[""muchas instrucciones"", ""presión escolar"", ""preguntar demasiado"", ""corregir en el pico""]",0.28,2,2026-05-30T21:00:00,2026-04-22T21:00:00,2026-05-30T21:00:00
402c53cc-3b13-4219-accd-55b33de6f7f9,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,transicion_rigidez,"[""menos ruido"", ""mismo cierre"", ""una sola indicación"", ""pausa breve""]","[""preguntar demasiado"", ""gritar"", ""apurar demasiado"", ""muchas instrucciones""]",0.32,3,2026-05-30T21:00:00,2026-04-09T21:00:00,2026-05-30T21:00:00
8f032d9e-4294-4e7a-82db-0a1d19484319,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,crisis_activa,"[""una sola indicación"", ""validación"", ""menos ruido"", ""bajar luces""]","[""pantallas tarde"", ""presión escolar"", ""muchas instrucciones"", ""gritar""]",0.36,4,2026-05-31T21:00:00,2026-04-26T21:00:00,2026-05-31T21:00:00
c933852e-bdf7-49ec-b9e2-2c7c609daa80,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,sobrecarga_sensorial,"[""dar tiempo"", ""una sola indicación"", ""anticipación"", ""microacciones""]","[""corregir en el pico"", ""gritar"", ""muchas instrucciones"", ""presión escolar""]",0.4,5,2026-05-31T21:00:00,2026-03-19T21:00:00,2026-05-31T21:00:00
bd0708ce-0325-457a-9879-b6f37f1fdd95,8e2df62d-8b5b-4dcc-96af-166c275cbfb9,3b7024b1-4724-4882-a0ba-e883b876fff9,apoyo_general,"[""pausa breve"", ""una sola indicación"", ""validación"", ""microacciones""]","[""corregir en el pico"", ""gritar"", ""pantallas tarde"", ""preguntar demasiado""]",0.32,3,2026-05-30T21:00:00,2026-04-07T21:00:00,2026-05-30T21:00:00
4ba2b62d-b7e6-4784-9049-5e7a6bec4272,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,crisis_activa,"[""menos palabras"", ""mismo cierre"", ""validación"", ""dar tiempo""]","[""preguntar demasiado"", ""cambio brusco"", ""muchas instrucciones""]",0.28,2,2026-03-18T14:54:00,2026-01-01T14:54:00,2026-03-18T14:54:00
612d93f1-1730-4514-98e2-76c70bb87a9c,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,sobrecarga_sensorial,"[""menos palabras"", ""bajar luces"", ""pausa breve"", ""una sola indicación""]","[""presión escolar"", ""cambio brusco"", ""preguntar demasiado"", ""demasiado ruido""]",0.36,4,2026-05-30T21:00:00,2026-04-21T21:00:00,2026-05-30T21:00:00
51bea8f5-0bfe-4707-9e06-567ab768a1e9,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,disfuncion_ejecutiva,"[""validación"", ""mismo cierre""]","[""corregir en el pico"", ""muchas instrucciones"", ""forzar explicación"", ""cambio brusco""]",0.32,3,2026-05-30T21:00:00,2026-03-11T21:00:00,2026-05-30T21:00:00
4264acc3-0a57-4675-a4ec-3dbb65b6910c,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,sobrecarga_cuidador,"[""validación"", ""mismo cierre"", ""pausa breve"", ""anticipación""]","[""forzar explicación"", ""apurar demasiado"", ""muchas instrucciones"", ""presión escolar""]",0.36,4,2026-05-31T21:00:00,2026-03-13T21:00:00,2026-05-31T21:00:00
a0ef6b8e-0053-4682-a9ff-c5da656a8397,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,sueno_regulacion,"[""bajar luces""]","[""demasiado ruido"", ""preguntar demasiado"", ""muchas instrucciones""]",0.28,2,2026-05-31T21:00:00,2026-03-23T21:00:00,2026-05-31T21:00:00
cded9b9c-0a59-4c2c-a1fb-c9c84f7a75f2,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,apoyo_general,"[""pausa breve"", ""validación"", ""menos ruido"", ""una sola indicación""]","[""cambio brusco"", ""corregir en el pico"", ""preguntar demasiado"", ""muchas instrucciones""]",0.4,5,2026-05-31T21:00:00,2026-04-02T21:00:00,2026-05-31T21:00:00
b8136971-fb4c-4141-9481-c5b664e1e4c6,597ac3d1-71f2-4d28-99fd-c8425ef1688e,ebc2601e-74af-44c5-9cc8-71442621450c,transicion_rigidez,"[""anticipación"", ""validación"", ""microacciones"", ""menos ruido""]","[""apurar demasiado"", ""gritar"", ""forzar explicación"", ""corregir en el pico""]",0.32,3,2026-05-31T21:00:00,2026-05-06T21:00:00,2026-05-31T21:00:00
2ff12d8d-ad33-4397-9b44-4a119d88ebea,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,crisis_activa,"[""validación"", ""bajar luces"", ""dar tiempo"", ""una sola indicación""]","[""presión escolar"", ""corregir en el pico"", ""preguntar demasiado"", ""forzar explicación""]",0.4,5,2026-05-30T21:00:00,2026-04-28T21:00:00,2026-05-30T21:00:00
a1b57443-dfd6-49b8-83ff-3e5bdff99230,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,sueno_regulacion,"[""menos palabras"", ""dar tiempo"", ""mismo cierre"", ""microacciones""]","[""presión escolar"", ""forzar explicación"", ""preguntar demasiado"", ""corregir en el pico""]",0.28,2,2026-05-28T03:00:00,2026-03-10T03:00:00,2026-05-28T03:00:00
e6f62e10-019f-400e-8a0e-5334d1dd5249,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,sobrecarga_cuidador,"[""menos palabras"", ""anticipación"", ""una sola indicación""]","[""apurar demasiado"", ""cambio brusco"", ""muchas instrucciones"", ""corregir en el pico""]",0.32,3,2026-05-27T21:00:00,2026-03-14T21:00:00,2026-05-27T21:00:00
6bbca480-c8b0-4760-b940-ad84c7334e2e,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,disfuncion_ejecutiva,"[""menos palabras"", ""dar tiempo"", ""bajar luces"", ""anticipación""]","[""pantallas tarde"", ""corregir en el pico"", ""muchas instrucciones"", ""forzar explicación""]",0.32,3,2026-05-29T21:00:00,2026-04-25T21:00:00,2026-05-29T21:00:00
259bbd76-4629-448a-a5bf-4e4871bd62d8,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,apoyo_general,"[""bajar luces"", ""menos palabras"", ""anticipación"", ""menos ruido""]","[""pantallas tarde"", ""forzar explicación"", ""presión escolar"", ""gritar""]",0.48,7,2026-05-30T21:00:00,2026-03-30T21:00:00,2026-05-30T21:00:00
d3b4ab3c-d2f6-41f4-b6cc-171f1c5e29c4,7f080bb1-4c5f-4d1c-9f8d-f8ef41790fe9,80e2c913-8667-4786-b886-d727c3898c51,transicion_rigidez,"[""anticipación"", ""validación"", ""una sola indicación"", ""menos ruido""]","[""gritar"", ""presión escolar"", ""pantallas tarde"", ""preguntar demasiado""]",0.32,3,2026-05-30T00:00:00,2026-04-01T00:00:00,2026-05-30T00:00:00
7b4b587e-9b84-4f43-b08f-010d26b92417,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,crisis_activa,"[""anticipación"", ""menos ruido"", ""bajar luces"", ""una sola indicación""]","[""corregir en el pico"", ""preguntar demasiado"", ""apurar demasiado"", ""forzar explicación""]",0.4,5,2026-05-30T21:00:00,2026-03-30T21:00:00,2026-05-30T21:00:00
c991a27f-9461-4d4b-9771-aee0605fd5e7,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,transicion_rigidez,"[""menos palabras"", ""pausa breve"", ""menos ruido"", ""anticipación""]","[""presión escolar"", ""cambio brusco"", ""pantallas tarde"", ""demasiado ruido""]",0.4,5,2026-05-31T21:00:00,2026-03-31T21:00:00,2026-05-31T21:00:00
7fd252d0-ec82-4dcb-ab3b-65b9f4078bcf,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,disfuncion_ejecutiva,"[""validación"", ""menos ruido"", ""mismo cierre""]","[""corregir en el pico"", ""presión escolar"", ""preguntar demasiado"", ""muchas instrucciones""]",0.28,2,2026-05-29T23:00:00,2026-03-21T23:00:00,2026-05-29T23:00:00
db1b2045-004f-4292-891e-977974193be6,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,sueno_regulacion,"[""anticipación"", ""microacciones"", ""menos ruido""]","[""forzar explicación"", ""corregir en el pico"", ""apurar demasiado"", ""demasiado ruido""]",0.28,2,2026-05-31T00:00:00,2026-03-20T00:00:00,2026-05-31T00:00:00
70739214-a7e1-41ae-a74f-0a4445c9a444,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,sobrecarga_sensorial,"[""menos ruido"", ""una sola indicación"", ""dar tiempo"", ""pausa breve""]","[""apurar demasiado"", ""demasiado ruido"", ""cambio brusco"", ""preguntar demasiado""]",0.4,5,2026-05-31T02:00:00,2026-04-24T02:00:00,2026-05-31T02:00:00
4d8d30cc-c8b4-4975-93c9-b7d35fb69ab4,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,apoyo_general,"[""mismo cierre"", ""pausa breve"", ""bajar luces"", ""microacciones""]","[""cambio brusco"", ""demasiado ruido"", ""corregir en el pico"", ""gritar""]",0.32,3,2026-05-31T21:00:00,2026-03-30T21:00:00,2026-05-31T21:00:00
89469432-9637-451a-8d61-70d703c7ef38,289b7718-50d5-4656-ba6f-b176285c755f,fd87adf3-7e92-4f78-996e-9ef41b771bd9,sobrecarga_cuidador,"[""menos ruido"", ""una sola indicación"", ""bajar luces""]","[""corregir en el pico""]",0.24,1,2026-05-31T03:00:00,2026-03-28T03:00:00,2026-05-31T03:00:00
6c2a827c-c472-496f-8c3d-67d864e80a84,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,sobrecarga_sensorial,"[""microacciones"", ""anticipación""]","[""preguntar demasiado""]",0.24,1,2026-03-31T13:47:00,2026-02-03T13:47:00,2026-03-31T13:47:00
4f4a6a77-41e4-44f4-8649-7d2069fbc1a3,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,transicion_rigidez,"[""una sola indicación""]","[""cambio brusco"", ""forzar explicación"", ""pantallas tarde""]",0.28,2,2026-05-30T23:00:00,2026-04-22T23:00:00,2026-05-30T23:00:00
53e24efc-c1f8-4ae7-9221-fc8389ce6a3c,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,sobrecarga_cuidador,"[""bajar luces"", ""validación"", ""menos ruido"", ""dar tiempo""]","[""gritar"", ""forzar explicación"", ""presión escolar"", ""demasiado ruido""]",0.4,5,2026-05-31T03:00:00,2026-03-29T03:00:00,2026-05-31T03:00:00
ae7498b0-764e-45b2-8b8d-4e13e06f96a4,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,apoyo_general,"[""validación"", ""anticipación"", ""menos ruido"", ""mismo cierre""]","[""corregir en el pico"", ""cambio brusco"", ""pantallas tarde"", ""forzar explicación""]",0.4,5,2026-05-31T02:45:00,2026-04-10T02:45:00,2026-05-31T02:45:00
72e8e9c3-49b3-4454-b41b-3582a531eb19,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,disfuncion_ejecutiva,"[""dar tiempo"", ""bajar luces"", ""validación"", ""una sola indicación""]","[""muchas instrucciones"", ""presión escolar"", ""demasiado ruido"", ""apurar demasiado""]",0.32,3,2026-05-26T21:00:00,2026-05-03T21:00:00,2026-05-26T21:00:00
444d53b0-c932-4ed5-85dd-a94d2ce2c83d,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,sueno_regulacion,"[""validación"", ""microacciones"", ""mismo cierre"", ""una sola indicación""]","[""cambio brusco"", ""forzar explicación"", ""preguntar demasiado"", ""corregir en el pico""]",0.28,2,2026-05-30T21:00:00,2026-04-18T21:00:00,2026-05-30T21:00:00
d93a560b-2782-4398-a2c9-6d41b359ce29,97c8ff29-a9d4-4670-a52a-6b2ddc2e0a20,32f21ce3-03ff-463c-9559-cf825a9c0c35,crisis_activa,"[""validación"", ""dar tiempo"", ""mismo cierre"", ""bajar luces""]","[""demasiado ruido"", ""presión escolar"", ""apurar demasiado"", ""pantallas tarde""]",0.4,5,2026-05-30T21:00:00,2026-04-20T21:00:00,2026-05-30T21:00:00
19bdd032-f5cb-4342-ac7f-00b593457284,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,crisis_activa,"[""una sola indicación"", ""anticipación"", ""validación"", ""bajar luces""]","[""pantallas tarde"", ""preguntar demasiado"", ""gritar"", ""muchas instrucciones""]",0.36,4,2026-05-29T00:00:00,2026-04-03T00:00:00,2026-05-29T00:00:00
7ab30e56-7512-4412-a6ad-306d417d1fee,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,sobrecarga_cuidador,"[""validación"", ""anticipación"", ""menos ruido"", ""menos palabras""]","[""forzar explicación"", ""corregir en el pico"", ""muchas instrucciones"", ""gritar""]",0.36,4,2026-05-31T21:00:00,2026-04-28T21:00:00,2026-05-31T21:00:00
4a0f1ebd-9927-4810-bdf6-3ea1abdc32c5,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,apoyo_general,"[""pausa breve"", ""menos ruido"", ""una sola indicación"", ""mismo cierre""]","[""gritar"", ""apurar demasiado"", ""muchas instrucciones"", ""forzar explicación""]",0.44,6,2026-05-28T23:00:00,2026-05-04T23:00:00,2026-05-28T23:00:00
a6da82ac-8b79-4c79-a72c-5a5985a2b62d,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,transicion_rigidez,"[""bajar luces""]","[""cambio brusco"", ""demasiado ruido"", ""muchas instrucciones""]",0.28,2,2026-05-30T01:00:00,2026-03-18T01:00:00,2026-05-30T01:00:00
37198eaa-b1be-46e7-b4d9-3c822162b2d7,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,disfuncion_ejecutiva,"[""menos palabras"", ""bajar luces"", ""una sola indicación"", ""validación""]","[""preguntar demasiado"", ""pantallas tarde"", ""apurar demasiado"", ""demasiado ruido""]",0.32,3,2026-05-29T21:00:00,2026-03-18T21:00:00,2026-05-29T21:00:00
4d0b0f1d-cc56-419b-b4c0-925add277606,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,sobrecarga_sensorial,"[""menos ruido"", ""microacciones"", ""una sola indicación"", ""menos palabras""]","[""gritar"", ""cambio brusco"", ""pantallas tarde""]",0.32,3,2026-05-29T21:00:00,2026-03-16T21:00:00,2026-05-29T21:00:00
773cae9b-55b5-4d6b-8d74-66164197dbe1,be696610-6106-4104-86b5-1e60a9b4dd23,a72ad1e2-daa2-4f28-8ae5-82685b91b305,sueno_regulacion,"[""menos ruido""]","[""cambio brusco"", ""gritar""]",0.24,1,2026-05-31T07:00:00,2026-03-26T07:00:00,2026-05-31T07:00:00
7850b11c-4cda-435a-8e5c-d53d9cf41c47,88163df5-ce67-45d3-bcad-f965197c50ed,5c10f632-9dcc-4670-9ddd-9d01b2519891,crisis_activa,"[""bajar luces"", ""pausa breve"", ""una sola indicación"", ""mismo cierre""]","[""apurar demasiado"", ""preguntar demasiado"", ""presión escolar"", ""gritar""]",0.36,4,2026-05-28T21:00:00,2026-04-16T21:00:00,2026-05-28T21:00:00
