case_id,family_id,profile_id,session_scope_id,session_started_at,first_message_at,last_message_at,technical_duration_min,messages_total,user_messages,assistant_messages,average_message_length_chars,detected_category,detected_stage,primary_state,emotional_intensity,caregiver_capacity,response_mode,usefulness_score,applied_successfully,followup_needed,records_same_start_minute,timestamp_source
c2002054-3a91-4547-991a-1ac474aac189,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_18,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:02:00,1.0,2,1,1,110.5,sobrecarga_sensorial,closure_continuity,shutdown,0.82,0.277,llm_fallback,0.624,True,False,526,registro_operacional_suministrado
a586de0d-237d-411f-9ab1-19bc256b09c4,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_19,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,72.5,transicion_rigidez,closure_continuity,sensory_overload,0.835,0.761,system_response,0.934,True,True,592,registro_operacional_suministrado
2bb3cfda-d177-4f7d-a775-8cb5f149cabc,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_20,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:12:00,11.0,12,6,6,65.41666666666667,crisis_activa,closure_continuity,meltdown,0.808,0.331,reuse_response_memory,0.608,False,False,501,registro_operacional_suministrado
6052ad3a-b08c-4b63-afb9-3bee1ba78949,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_21,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:12:00,11.0,12,6,6,73.25,crisis_activa,focus_clarification,emotional_dysregulation,0.885,0.368,system_response,0.239,False,False,33,registro_operacional_suministrado
b53d3069-c3bc-4871-b2c5-a5c061f36a8b,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_22,2026-05-31 05:00:00,2026-05-31 05:01:00,2026-05-31 05:02:00,1.0,2,1,1,92.5,sobrecarga_sensorial,adaptive_intervention,sensory_overload,0.818,0.405,llm_fallback,0.374,False,False,11,registro_operacional_suministrado
f7f90802-7228-46b3-b83d-b077a6c7ba4e,8add0e61-58cf-40ba-855c-44ee8317752a,6cc9feab-6fac-4fa7-985e-8712bdea9211,session_8add0e61_23,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:02:00,1.0,2,1,1,81.0,sobrecarga_cuidador,case_learning,parental_fatigue,0.727,0.318,llm_fallback,0.523,False,True,514,registro_operacional_suministrado
eefcec9f-e59d-4895-abac-fb312494be4d,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_01,2026-03-17 17:31:00,2026-03-17 17:32:00,2026-03-17 17:43:00,11.0,12,6,6,70.75,disfuncion_ejecutiva,adaptive_intervention,general_distress,0.315,0.559,system_response,0.785,True,True,1,registro_operacional_suministrado
80530d16-5c9c-4fc9-93ed-72e556dbe9c5,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_02,2026-04-06 17:39:00,2026-04-06 17:40:00,2026-04-06 17:43:00,3.0,4,2,2,77.75,crisis_activa,reception_containment,emotional_dysregulation,0.628,0.682,system_response,0.733,False,False,1,registro_operacional_suministrado
d3661c40-280b-4af7-bc54-dd4482b59440,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_03,2026-04-10 19:39:00,2026-04-10 19:40:00,2026-04-10 19:41:00,1.0,2,1,1,90.0,transicion_rigidez,adaptive_intervention,shutdown,0.653,0.228,llm_fallback,0.733,True,False,1,registro_operacional_suministrado
9ac90670-9075-4e95-95fb-fe7d2eba8876,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_04,2026-04-28 19:02:00,2026-04-28 19:03:00,2026-04-28 19:18:00,15.0,16,8,8,66.5625,sobrecarga_cuidador,focus_clarification,burnout,0.85,0.175,system_response,0.886,False,False,1,registro_operacional_suministrado
f29290d1-3245-4a50-93b4-c8cf16b01e29,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_05,2026-05-01 21:02:00,2026-05-01 21:03:00,2026-05-01 21:04:00,1.0,2,1,1,91.0,apoyo_general,case_learning,emotional_dysregulation,0.627,0.488,system_response,0.542,False,False,1,registro_operacional_suministrado
131e96a3-f147-4c43-ac2e-c36603ba1219,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_06,2026-05-05 23:02:00,2026-05-05 23:03:00,2026-05-05 23:16:00,13.0,14,7,7,73.07142857142857,disfuncion_ejecutiva,closure_continuity,general_distress,0.482,0.305,system_response,0.801,True,False,1,registro_operacional_suministrado
19f24ce9-3548-489c-8215-f5d55c67f71b,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_07,2026-05-06 23:02:00,2026-05-06 23:03:00,2026-05-06 23:04:00,1.0,2,1,1,86.0,apoyo_general,adaptive_intervention,executive_dysfunction,0.76,0.292,llm_fallback,0.759,True,True,1,registro_operacional_suministrado
c3c71843-d828-41c6-b1b1-630772e2fae8,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_08,2026-05-11 05:02:00,2026-05-11 05:03:00,2026-05-11 05:04:00,1.0,2,1,1,90.5,crisis_activa,adaptive_intervention,meltdown,0.897,0.395,reuse_response_memory,0.94,False,False,1,registro_operacional_suministrado
5e990993-1c86-4c48-8dab-9593e41f3876,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_09,2026-05-13 07:02:00,2026-05-13 07:03:00,2026-05-13 07:12:00,9.0,10,5,5,69.3,disfuncion_ejecutiva,focus_clarification,general_distress,0.573,0.36,reuse_response_memory,0.411,True,False,1,registro_operacional_suministrado
b350bf6c-d223-403a-aef7-59406eba1a0f,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_10,2026-05-17 07:02:00,2026-05-17 07:03:00,2026-05-17 07:16:00,13.0,14,7,7,68.0,apoyo_general,case_learning,general_distress,0.564,0.663,system_response,0.716,False,False,1,registro_operacional_suministrado
f0a82d84-8de1-424b-aed1-229d3990b4f6,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_11,2026-05-18 12:02:00,2026-05-18 12:03:00,2026-05-18 12:18:00,15.0,16,8,8,74.875,crisis_activa,closure_continuity,emotional_dysregulation,0.747,0.425,system_response,0.538,True,True,1,registro_operacional_suministrado
33dbb33b-1fa5-4cb3-b1e2-da39eaacb5bc,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_12,2026-05-19 12:02:00,2026-05-19 12:03:00,2026-05-19 12:06:00,3.0,4,2,2,86.0,crisis_activa,focus_clarification,emotional_dysregulation,0.579,0.455,system_response,0.914,True,True,1,registro_operacional_suministrado
8e87bc27-f8c3-4885-a73f-2d9da629954b,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_13,2026-05-21 16:02:00,2026-05-21 16:03:00,2026-05-21 16:18:00,15.0,16,8,8,70.5625,apoyo_general,closure_continuity,general_distress,0.487,0.442,llm_fallback,0.474,False,True,1,registro_operacional_suministrado
4cb04549-e650-45e9-b962-5ddd80d194de,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_14,2026-05-22 20:02:00,2026-05-22 20:03:00,2026-05-22 20:04:00,1.0,2,1,1,108.0,crisis_activa,adaptive_intervention,shutdown,0.704,0.252,llm_fallback,0.887,True,False,1,registro_operacional_suministrado
150a3cba-6643-4b43-a558-662bf0bd01cb,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_15,2026-05-27 21:02:00,2026-05-27 21:03:00,2026-05-27 21:16:00,13.0,14,7,7,67.64285714285714,crisis_activa,adaptive_intervention,shutdown,0.899,0.357,system_response,0.516,True,True,2,registro_operacional_suministrado
cfbaa9ec-697a-4ac4-bac7-18607cea6d50,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_16,2026-05-29 00:02:00,2026-05-29 00:03:00,2026-05-29 00:12:00,9.0,10,5,5,76.3,sobrecarga_cuidador,case_learning,general_distress,0.462,0.74,reuse_response_memory,0.556,False,False,2,registro_operacional_suministrado
b6e80d76-5dc6-4c2c-bd6e-47d2575b5444,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_17,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,74.0,sobrecarga_sensorial,focus_clarification,shutdown,0.62,0.333,system_response,0.749,False,True,592,registro_operacional_suministrado
1fadd27a-f4cd-4f47-8188-7860fc71239d,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_18,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,67.0,apoyo_general,reception_containment,executive_dysfunction,0.566,0.593,system_response,0.74,True,False,592,registro_operacional_suministrado
74517d9e-cb37-4119-92a5-1e02a4825abf,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_19,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,73.0,disfuncion_ejecutiva,reception_containment,executive_dysfunction,0.536,0.77,system_response,0.439,True,False,514,registro_operacional_suministrado
d9682f00-783c-4f79-a190-4c64656ab5dc,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_20,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,87.25,disfuncion_ejecutiva,adaptive_intervention,general_distress,0.575,0.571,reuse_response_memory,0.64,False,True,514,registro_operacional_suministrado
89de10c8-3cc0-4e94-adfb-d09d81d1d009,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_21,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:14:00,13.0,14,7,7,66.85714285714286,crisis_activa,reception_containment,meltdown,0.955,0.316,reuse_response_memory,0.592,False,False,592,registro_operacional_suministrado
73f1ae08-4e9b-46dc-98d3-1505ad22871a,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_22,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:12:00,11.0,12,6,6,78.5,apoyo_general,closure_continuity,executive_dysfunction,0.566,0.742,reuse_response_memory,0.796,True,True,501,registro_operacional_suministrado
ef48e114-b62c-43a6-be9b-e5d24c916f94,7e8fca47-dcbc-4631-b448-a02621f476ad,b36a0db2-305b-488f-8850-6a19061af89c,session_7e8fca47_23,2026-05-29 01:00:00,2026-05-29 01:01:00,2026-05-29 01:02:00,1.0,2,1,1,90.0,sobrecarga_cuidador,closure_continuity,general_distress,0.527,0.48,system_response,0.483,False,False,37,registro_operacional_suministrado
825d9ffe-1b78-420e-a2ca-5263c04b0eb6,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_01,2026-03-26 14:16:00,2026-03-26 14:17:00,2026-03-26 14:28:00,11.0,12,6,6,73.83333333333333,sobrecarga_sensorial,case_learning,meltdown,0.925,0.236,system_response,0.866,True,True,1,registro_operacional_suministrado
019728c0-842e-4bdf-b4f7-91752c0c3092,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_02,2026-05-27 14:16:00,2026-05-27 14:17:00,2026-05-27 14:18:00,1.0,2,1,1,86.0,transicion_rigidez,adaptive_intervention,general_distress,0.414,0.477,reuse_response_memory,0.222,False,True,1,registro_operacional_suministrado
01b6ca33-d29f-472e-ac0b-47cfe50bfc35,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_03,2026-05-27 14:45:00,2026-05-27 14:46:00,2026-05-27 14:49:00,3.0,4,2,2,80.75,disfuncion_ejecutiva,adaptive_intervention,executive_dysfunction,0.453,0.528,reuse_response_memory,0.555,True,False,1,registro_operacional_suministrado
87c6757a-42dd-46f3-818f-34b04b7ea7a6,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_04,2026-05-29 20:45:00,2026-05-29 20:46:00,2026-05-29 20:57:00,11.0,12,6,6,72.16666666666667,sueno_regulacion,adaptive_intervention,sleep_disruption,0.684,0.626,llm_fallback,0.601,True,False,1,registro_operacional_suministrado
25da0c6a-5c7e-4e66-b8bf-c304d12ff0eb,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_05,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:02:00,1.0,2,1,1,91.5,sobrecarga_sensorial,case_learning,meltdown,0.737,0.321,system_response,0.798,True,False,514,registro_operacional_suministrado
276672cd-57ce-41ac-9e12-977fc296550a,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_06,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:12:00,11.0,12,6,6,73.0,apoyo_general,focus_clarification,executive_dysfunction,0.581,0.466,llm_fallback,0.545,True,False,526,registro_operacional_suministrado
9977eadd-e38f-4d6a-adca-417247722f80,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_07,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,94.0,disfuncion_ejecutiva,case_learning,general_distress,0.479,0.635,reuse_response_memory,0.889,True,True,473,registro_operacional_suministrado
07db58a5-2d86-4a4b-a409-89b5fbbbfc40,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_08,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:16:00,15.0,16,8,8,72.5625,crisis_activa,closure_continuity,meltdown,0.896,0.288,system_response,0.621,True,False,514,registro_operacional_suministrado
8f8034bb-0b43-48b3-8950-f3fb3298aed5,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_09,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,86.0,sobrecarga_cuidador,reception_containment,general_distress,0.369,0.6,llm_fallback,0.934,True,False,501,registro_operacional_suministrado
a7fb16a9-f88d-410a-b224-a112c1c4d7e9,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_10,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:12:00,11.0,12,6,6,68.41666666666667,apoyo_general,adaptive_intervention,general_distress,0.662,0.381,reuse_response_memory,0.767,True,True,592,registro_operacional_suministrado
3ff63579-eaf9-4e49-b4da-2cb408607bb7,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_11,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:12:00,11.0,12,6,6,75.66666666666667,apoyo_general,reception_containment,emotional_dysregulation,0.733,0.313,llm_fallback,0.262,False,False,526,registro_operacional_suministrado
5e483c02-f2db-475d-83ea-8c6f178b9348,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_12,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:10:00,9.0,10,5,5,73.7,crisis_activa,closure_continuity,meltdown,0.89,0.153,reuse_response_memory,0.736,True,True,473,registro_operacional_suministrado
c8753b45-6e51-447f-afc6-f5dc8a06c198,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_13,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:10:00,9.0,10,5,5,77.9,sobrecarga_cuidador,focus_clarification,burnout,0.89,0.307,system_response,0.795,True,True,33,registro_operacional_suministrado
c8ee7589-fe8b-4057-8bcb-6100d4cd4dc7,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_14,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,91.5,sobrecarga_cuidador,adaptive_intervention,burnout,0.813,0.324,system_response,0.792,True,True,473,registro_operacional_suministrado
f21f941d-e456-4e08-850c-ef072a5a1fb6,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_15,2026-05-28 08:20:00,2026-05-28 08:21:00,2026-05-28 08:24:00,3.0,4,2,2,78.75,transicion_rigidez,focus_clarification,shutdown,0.814,0.402,system_response,0.705,True,False,1,registro_operacional_suministrado
cb233481-06ff-4076-8407-71c50d57783e,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_16,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:12:00,11.0,12,6,6,77.5,disfuncion_ejecutiva,adaptive_intervention,general_distress,0.445,0.422,system_response,0.613,False,True,526,registro_operacional_suministrado
7cdf63b2-7cf9-46dd-ade7-154a047e67af,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_17,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:04:00,3.0,4,2,2,86.0,sobrecarga_cuidador,closure_continuity,parental_fatigue,0.546,0.106,llm_fallback,0.664,False,True,70,registro_operacional_suministrado
9f186acf-5c88-4a17-a1bf-447e830c4688,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_18,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:10:00,9.0,10,5,5,71.3,crisis_activa,focus_clarification,emotional_dysregulation,0.702,0.732,llm_fallback,0.51,False,True,473,registro_operacional_suministrado
c7c6c13c-a2b2-49c2-a5c2-69c617197ab3,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_19,2026-05-29 01:00:00,2026-05-29 01:01:00,2026-05-29 01:16:00,15.0,16,8,8,70.1875,apoyo_general,case_learning,general_distress,0.325,0.426,llm_fallback,0.521,False,False,37,registro_operacional_suministrado
a996231d-3d67-441b-bb38-a8636cd5c5dd,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_20,2026-05-30 06:00:00,2026-05-30 06:01:00,2026-05-30 06:04:00,3.0,4,2,2,91.25,apoyo_general,focus_clarification,general_distress,0.343,0.753,system_response,0.767,False,False,8,registro_operacional_suministrado
d8319a37-b828-4c07-9530-a92852463ba5,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_21,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:14:00,13.0,14,7,7,71.42857142857143,apoyo_general,adaptive_intervention,executive_dysfunction,0.573,0.42,system_response,0.742,True,True,550,registro_operacional_suministrado
38a5b816-b8f0-42cd-a06b-42fbf445b028,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_22,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:04:00,3.0,4,2,2,89.0,apoyo_general,closure_continuity,emotional_dysregulation,0.721,0.48,system_response,0.395,True,False,501,registro_operacional_suministrado
d35cdb2b-193a-4b7e-9948-d62fc7b162b2,42a50aad-ceca-445b-aee9-e0375a8fb49f,c94fe830-7560-4fbf-8269-b58a0071e4ed,session_42a50aad_23,2026-05-28 03:00:00,2026-05-28 03:01:00,2026-05-28 03:02:00,1.0,2,1,1,100.0,sobrecarga_cuidador,reception_containment,burnout,0.731,0.315,llm_fallback,0.845,False,False,16,registro_operacional_suministrado
bc2dc950-cd3d-4808-9b09-cca7d43a414b,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_01,2026-03-14 16:48:00,2026-03-14 16:49:00,2026-03-14 17:02:00,13.0,14,7,7,65.78571428571429,apoyo_general,closure_continuity,executive_dysfunction,0.482,0.717,system_response,0.751,True,False,1,registro_operacional_suministrado
577f44a6-42f8-4d10-938a-7d7d3e00a5c9,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_02,2026-03-17 22:48:00,2026-03-17 22:49:00,2026-03-17 22:52:00,3.0,4,2,2,78.5,disfuncion_ejecutiva,case_learning,general_distress,0.497,0.715,system_response,0.855,True,False,1,registro_operacional_suministrado
5cd45b49-38ec-4ebd-90da-953d6c209cb1,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_03,2026-03-19 22:48:00,2026-03-19 22:49:00,2026-03-19 22:52:00,3.0,4,2,2,75.25,transicion_rigidez,focus_clarification,general_distress,0.475,0.323,llm_fallback,0.731,False,False,1,registro_operacional_suministrado
6ee81140-f06b-489f-85d8-09e9e5016299,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_04,2026-03-23 00:48:00,2026-03-23 00:49:00,2026-03-23 01:00:00,11.0,12,6,6,70.75,sobrecarga_sensorial,focus_clarification,sensory_overload,0.68,0.491,reuse_response_memory,0.784,True,False,1,registro_operacional_suministrado
2a61e32c-01b2-4a40-bb6c-560a6b655ce3,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_05,2026-04-19 08:59:00,2026-04-19 09:00:00,2026-04-19 09:03:00,3.0,4,2,2,70.0,sueno_regulacion,case_learning,general_distress,0.343,0.4,reuse_response_memory,0.837,False,False,1,registro_operacional_suministrado
d0e8c4f5-45b1-4cb6-8264-4e7f593c1992,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_06,2026-04-20 12:59:00,2026-04-20 13:00:00,2026-04-20 13:11:00,11.0,12,6,6,71.16666666666667,crisis_activa,case_learning,shutdown,0.831,0.174,llm_fallback,0.926,True,True,1,registro_operacional_suministrado
65523190-f612-4d84-bb97-9b3487574e20,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_07,2026-04-25 18:59:00,2026-04-25 19:00:00,2026-04-25 19:15:00,15.0,16,8,8,74.0625,sueno_regulacion,case_learning,general_distress,0.607,0.502,llm_fallback,0.928,False,False,1,registro_operacional_suministrado
12dffd87-a2f1-4ba4-a227-acede77dd38c,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_08,2026-04-27 22:59:00,2026-04-27 23:00:00,2026-04-27 23:03:00,3.0,4,2,2,79.0,sueno_regulacion,case_learning,general_distress,0.565,0.737,llm_fallback,0.782,True,False,1,registro_operacional_suministrado
a26eaf2c-e069-4ead-813f-9bd5af70c6c7,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_09,2026-05-24 19:18:00,2026-05-24 19:19:00,2026-05-24 19:22:00,3.0,4,2,2,72.75,apoyo_general,adaptive_intervention,emotional_dysregulation,0.694,0.612,llm_fallback,0.787,True,True,1,registro_operacional_suministrado
2481e137-3963-4ec3-a706-5c13a8ee2c3b,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_10,2026-05-26 23:18:00,2026-05-26 23:19:00,2026-05-26 23:20:00,1.0,2,1,1,91.5,crisis_activa,closure_continuity,meltdown,0.904,0.297,reuse_response_memory,0.936,True,False,1,registro_operacional_suministrado
e82a64c1-dd7e-40e6-8c6d-07544bb08e4d,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_11,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:10:00,9.0,10,5,5,74.1,apoyo_general,reception_containment,executive_dysfunction,0.628,0.558,system_response,0.683,False,True,550,registro_operacional_suministrado
aac1df3b-1a44-4221-b14a-1cd20e32e5f8,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_12,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:16:00,15.0,16,8,8,69.375,transicion_rigidez,case_learning,shutdown,0.725,0.22,llm_fallback,0.928,True,True,526,registro_operacional_suministrado
de96b289-021c-4b82-a88b-1c6c7ee073a1,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_13,2026-05-29 22:00:00,2026-05-29 22:01:00,2026-05-29 22:10:00,9.0,10,5,5,69.4,crisis_activa,reception_containment,emotional_dysregulation,0.634,0.754,reuse_response_memory,0.573,False,True,36,registro_operacional_suministrado
569d6a63-c78f-4a87-9df5-0f8748039d4d,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_14,2026-05-31 18:33:00,2026-05-31 18:34:00,2026-05-31 18:37:00,3.0,4,2,2,79.75,sobrecarga_sensorial,case_learning,sensory_overload,0.745,0.36,llm_fallback,0.773,False,True,1,registro_operacional_suministrado
bab29c87-3bc5-4db0-837f-ba60fc6555b3,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_15,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:16:00,15.0,16,8,8,69.375,apoyo_general,reception_containment,general_distress,0.615,0.505,system_response,0.597,True,True,550,registro_operacional_suministrado
6738e37a-3297-474d-821e-6af44ba9e55c,f509a459-0a44-4218-9ae8-2fdcd3fd98be,44e58e0f-8927-4b10-9390-6e1d3b9f1df2,session_f509a459_16,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:10:00,9.0,10,5,5,68.7,disfuncion_ejecutiva,case_learning,executive_dysfunction,0.577,0.349,system_response,0.452,False,False,473,registro_operacional_suministrado
